,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Nombre_cliente,ID_cliente
174,5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,Returning_Visitor,True,False,Onofre Maldonado Manuel,174
175,3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,Feb,1,1,2,3,Returning_Visitor,False,False,Marc Remigio Román Valderrama,175
176,0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,Feb,1,1,6,2,Returning_Visitor,False,False,Rosaura Anglada Rosales,176
177,1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,Feb,1,1,1,4,Returning_Visitor,False,False,Hilda Fuentes Batalla,177
178,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,False,False,Jose Francisco Azcona Posada,178
179,0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,Feb,1,1,6,2,Returning_Visitor,False,False,Rosa Bárcena Gracia,179
180,0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,Feb,3,2,6,2,Returning_Visitor,True,False,Abigaíl Morán Saura,180
181,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,4,2,1,3,Returning_Visitor,False,False,Eric Berenguer-Montalbán,181
182,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,False,False,Seve Grau Esteban,182
183,0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,True,False,Emiliana Macias,183
184,0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False,Eliana Andrés-Escolano,184
185,0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,Mar,1,1,3,1,Returning_Visitor,False,False,Darío de Torres,185
186,2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,Candelaria Piedad Alcalá Colomer,186
187,10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,True,False,Cecilia Atienza-Alberto,187
188,9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,Mar,2,2,7,2,Returning_Visitor,False,True,Cecilio Montesinos Feliu,188
189,3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Amada Barco Isern,189
190,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Tatiana Casandra Olmo Palma,190
191,3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Wálter Navarrete-Bas,191
192,3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False,Faustino Valderrama Lloret,192
193,0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,Adoración Andres Ferrández,193
194,0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,True,False,Carmelita Font Castell,194
195,0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Liliana de Miró,195
196,2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,Mar,2,2,4,2,New_Visitor,False,True,Jose Luis Acero-Lasa,196
197,3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Vasco Paniagua Izquierdo,197
198,0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,Mar,2,2,9,2,New_Visitor,False,True,Claudia Alsina-Baquero,198
199,3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,True,True,Lino Reina-Vara,199
200,1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0.0,Mar,2,2,7,8,Returning_Visitor,True,True,Aarón del Herrero,200
201,0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False,Marta Milla,201
202,5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,False,False,Nacio Pancho Alcalá Espejo,202
203,0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,False,False,Gabino Fonseca Vazquez,203
204,1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False,Javiera de Ariño,204
205,3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,False,False,Jose Ramón Abellán Sala,205
206,1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,False,True,Oriana Iborra Suárez,206
207,2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,True,False,Sosimo Vives Cano,207
208,3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False,Evangelina Isaura Peralta Abril,208
209,0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False,Reina de Alemán,209
210,2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False,Bernardo Manso Camacho,210
211,0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,False,False,David Calvet Malo,211
212,0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,False,Jose Luis Rolando Llorente Roda,212
213,4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,True,False,Raquel Gomez-Estevez,213
214,2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Luz Jenny Maestre Sanjuan,214
215,2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,Paulina del Lobato,215
216,2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,False,False,Perlita de Torrent,216
217,0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,False,False,Eutropio Juárez Recio,217
218,0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,Nerea Carolina Giménez Aliaga,218
219,0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,False,False,Esteban Mata Gras,219
220,2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,False,True,Quique Millán,220
221,0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Nilda Carballo Beltran,221
222,0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,Angelina Gallego-Samper,222
223,1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False,Eliseo Iborra Gimeno,223
224,1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False,Trini del Roda,224
225,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,True,False,Angelina Donaire Paniagua,225
226,5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,Sara de Menendez,226
227,0,0.0,0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,Amador Alcázar Escribano,227
228,0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,Mar,2,2,1,1,Returning_Visitor,False,True,Yolanda Cobo-Ávila,228
229,0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,Cándida Escudero Tejero,229
230,2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,True,False,Caridad Cobos Menéndez,230
231,6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,False,José Mari Amigó Avilés,231
232,0,0.0,0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,True,False,Julián Zapata Gómez,232
233,1,73.0,1,740.0,50,1434.255128,0.0,0.019230769,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,True,False,María Manuela Higueras,233
234,2,154.0,0,0.0,18,367.25,0.005263158,0.044210526,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False,Mónica Bonilla Romeu,234
235,3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,False,False,Odalys Pizarro Blanes,235
236,3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False,Cristian Valenciano-Ordóñez,236
237,6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,True,False,Urbano Martorell Montoya,237
238,0,0.0,0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,True,False,Fito Reyes Elías,238
239,0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False,Vilma Torrecilla Jaén,239
240,8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False,Cesar Mosquera Roma,240
241,2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,False,Eva María Villalba Rosell,241
242,1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False,Rosalinda Sedano Amador,242
243,0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False,Jerónimo Heliodoro Vega Prieto,243
244,0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,False,False,Noemí Farré,244
245,0,0.0,0,0.0,31,688.1666667,0.0,0.019354839,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,False,False,Rogelio Palau Ángel,245
246,0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False,Lisandro Soriano-Miró,246
247,1,22.0,0,0.0,9,415.25,0.033333333,0.048148148,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,False,False,Cruz del Cañete,247
248,16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,2,2,3,2,Returning_Visitor,False,True,Mauricio Calixto Villegas Olmo,248
249,1,21.33333333,1,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,False,Ildefonso García Duque,249
250,2,191.0,1,100.0,46,2452.582143,0.007246377,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,True,False,Teresita Leiva Quero,250
251,0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False,América Ligia Arjona Villalonga,251
252,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False,Fidela Barba,252
253,0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False,Amparo del Valcárcel,253
254,0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,True,False,Toni Oller Pina,254
255,4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,False,Gregorio Herrero Solsona,255
256,1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,False,Ciro Busquets Acevedo,256
257,5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,False,False,Olivia Calderon Lucas,257
258,0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False,Pablo Roldán Millán Bonilla,258
259,0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,8,New_Visitor,False,False,Alejo Aliaga Montesinos,259
260,3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,True,False,Demetrio Lucho García Uriarte,260
261,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,3,5,2,Returning_Visitor,False,False,Juan Antonio Egea Ariño,261
262,1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,Mar,2,2,3,2,Returning_Visitor,True,True,Javi Varela Cornejo,262
263,0,0.0,0,0.0,9,116.3333333,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Maricruz Iriarte Reyes,263
264,0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,False,Vanesa Cueto Uría,264
265,0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,True,True,Apolonia Bauzà Burgos,265
266,0,0.0,0,0.0,20,219.3333333,0.0,0.011666667,0.0,0.0,Mar,1,8,7,2,Returning_Visitor,False,False,Sabina Matas Gracia,266
267,0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False,Nico Melero Vidal,267
268,0,0.0,0,0.0,15,1559.6,0.0,0.033846154,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False,Lisandro Valbuena Mármol,268
269,0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False,Conrado Nadal Aparicio,269
270,1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False,Godofredo del Martínez,270
271,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False,Berta Lucena Ballester,271
272,1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False,Dalila Mendoza Pazos,272
273,4,27.0,0,0.0,42,601.7666667,0.0,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,False,False,Ámbar Berenguer-Piña,273
274,0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,True,False,Teodora Silva Bilbao,274
275,0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,False,False,Heliodoro Cabeza Domínguez,275
276,4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,True,True,Ileana León Roselló,276
277,0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,False,False,Amancio Casado-Feliu,277
278,0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,False,Victor Manuel Cornejo Aranda,278
279,0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,Aarón de Raya,279
280,0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False,Amanda Querol Cruz,280
281,0,0.0,0,0.0,11,300.0714286,0.0,0.02,53.9892,0.0,Mar,2,2,1,11,Returning_Visitor,True,True,Serafina Mateu Montalbán,281
282,13,1249.809524,4,205.0,36,1626.625433,0.010638298,0.026186255,6.831792392,0.0,Mar,3,2,2,3,Returning_Visitor,False,False,Sebastian Calzada Julián,282
283,0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False,Ruperto Puig-Falcón,283
284,2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,False,False,Cloe Iriarte Iborra,284
285,0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False,Leandra Mosquera Cabañas,285
286,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Natalia Valverde Caballero,286
287,0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,José Mari Yuste Fábregas,287
288,11,215.5238095,1,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,False,False,Aránzazu Muñoz-Llano,288
289,0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,False,False,Aristides Mancebo Parra,289
290,1,11.0,0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,False,Salud Palmer Fuertes,290
291,2,20.0,0,0.0,7,720.0,0.0,0.011111111,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,False,False,Tito Ezequiel Feliu Higueras,291
292,0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,False,False,Febe de Franco,292
293,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False,José Manuel Chaparro Manso,293
294,2,8.0,1,14.33333333,14,603.6666667,0.0,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,False,True,Diego Macias Robles,294
295,0,0.0,0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,Mar,3,2,1,3,Returning_Visitor,False,True,Tecla Uría Flores,295
296,0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,False,False,Ligia Peñalver Gámez,296
297,4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907308,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,Amaro Coll Cuesta,297
298,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False,María José Múgica Quesada,298
299,0,0.0,0,0.0,3,227.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,Pastor Blanca Puig,299
300,5,227.3333333,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False,Victor Gallego Aguado,300
301,0,0.0,0,0.0,15,872.8333333,0.0,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,True,False,María Fernanda Mata Toledo,301
302,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,Perlita Carvajal Sotelo,302
303,0,0.0,0,0.0,35,835.0666667,0.012571429,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False,María Cristina Bou,303
304,0,0.0,0,0.0,4,82.5,0.0,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False,Nando Pagès Bonilla,304
305,0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,Samanta Mirta Manjón Goicoechea,305
306,0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False,Pastor Roma Mur,306
307,0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Andrés Felipe Tejada Rivas,307
308,0,0.0,0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,False,False,Manolo Figueroa Zabaleta,308
309,5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,True,False,Gervasio Daza Lucena,309
310,0,0.0,0,0.0,29,3312.5,0.013793103,0.028965517,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False,Ileana Castilla Rius,310
311,0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,True,False,Martín Sainz-Agudo,311
312,2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Ricarda Vilma Bayo Bas,312
313,0,0.0,1,24.0,27,1547.5,0.003703704,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False,Domitila Rojas Somoza,313
314,7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,False,False,Ángel Llorens Llorente,314
315,3,138.0,2,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,False,False,Alberto Cadenas Ricart,315
316,0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False,Nerea de Ferrer,316
317,2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,False,Angelino Álvarez Arteaga,317
318,2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Leonardo Bilbao Jove,318
319,1,14.0,0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,False,Anna Cantón Segovia,319
320,1,38.0,0,0.0,23,1483.6,0.022916667,0.038373016,7.103020833,0.0,Mar,3,2,6,1,Returning_Visitor,False,True,Socorro Romero Chamorro,320
321,0,0.0,0,0.0,5,156.0,0.0,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,Omar Aramburu Niño,321
322,0,0.0,0,0.0,10,240.75,0.0,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,False,Vilma Gras Amaya,322
323,2,96.0,0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False,Bartolomé Contreras Bastida,323
324,6,615.25,0,0.0,68,2524.719048,0.0,0.000175593,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,False,False,Vicenta de Urrutia,324
325,4,111.0,0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Ariel Rosell Cervantes,325
326,2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False,Toribio del Mayol,326
327,0,0.0,0,0.0,15,175.9166667,0.013333333,0.026666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,True,False,Haroldo Alberdi Conde,327
328,3,53.16666667,0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,False,False,Ruy Carrera Barral,328
329,2,58.0,0,0.0,7,101.8,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,False,False,Juan Luis Cañellas-Mateo,329
330,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False,Andrea Velasco Aroca,330
331,3,48.5,0,0.0,55,1042.242857,0.0,0.002222222,0.0,0.0,Mar,4,2,1,2,New_Visitor,False,False,Evita del Blanca,331
332,1,21.0,3,116.0,21,613.6666667,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,False,False,Margarita Ortega Rosselló,332
333,4,115.3333333,0,0.0,64,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False,Miguel Ángel Calvet Álvarez,333
334,0,0.0,1,929.0,75,4105.666667,0.002631579,0.017324561,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,Íñigo Roman Cárdenas,334
335,1,8.0,0,0.0,14,269.5,0.0,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False,Charo Amparo Gómez Morera,335
336,1,32.28571429,0,0.0,8,1236.2,0.0,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False,Mariana Escribano Agustín,336
337,0,0.0,0,0.0,49,1384.016667,0.0,0.011904762,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Valerio Poza Corbacho,337
338,0,0.0,0,0.0,4,52.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False,Conrado Cabeza,338
339,1,11.0,0,0.0,29,664.75,0.0,0.005057471,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False,Rafael Manrique Dueñas,339
340,0,0.0,0,0.0,7,64.0,0.0,0.014285714,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False,León Torrijos,340
341,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False,Rosario Llano Páez,341
342,0,0.0,0,0.0,8,326.5,0.1,0.125,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Teófilo Ortiz-Garay,342
343,0,0.0,0,0.0,25,1690.977778,0.008,0.037333333,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,False,False,Iván del Ortuño,343
344,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False,Leticia Ojeda-Chamorro,344
345,4,277.75,0,0.0,3,178.75,0.0,0.008,0.0,0.0,Mar,3,2,3,8,New_Visitor,False,False,Amelia Solé,345
346,0,0.0,0,0.0,12,407.0,0.0,0.033333333,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,False,False,Josep Javier Bonet Acevedo,346
347,6,241.1666667,0,0.0,39,1513.566667,0.005128205,0.021367521,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False,Baldomero Escribano Molina,347
348,3,64.0,0,0.0,24,832.0909091,0.0,0.009876543,0.0,0.0,Mar,2,10,1,3,New_Visitor,False,False,Candelas Adelaida Cepeda Jaume,348
